Timestamp,Light_Intensity,Sound_Level,Motion_Density,Temperature,Humidity,Light_RGB,Brightness,Anim_Speed,Style,Complexity,Confidence,Engagement_Time,User_Sentiment,Interaction_Freq,Target
2025-01-01 17:35:10,373,60,0.84,24,63,"(249, 5, 191)",50,1,fluid,0.56,0.88,109,negative,4,0.55
2025-01-01 17:35:15,378,48,0.95,22,64,"(124, 103, 50)",185,2,fluid,0.44,0.8,119,neutral,13,0.79
2025-01-01 17:35:20,204,80,0.63,27,63,"(232, 205, 152)",93,8,fluid,0.64,0.78,23,negative,12,0.32
2025-01-01 17:35:25,173,31,0.2,34,67,"(132, 0, 95)",225,6,fluid,0.53,0.95,109,negative,5,0.57
2025-01-01 17:35:30,290,69,0.68,24,62,"(131, 220, 223)",215,6,fluid,0.6,0.79,76,negative,6,0.45
2025-01-01 17:35:35,353,55,0.41,24,65,"(129, 236, 168)",78,6,geometric,0.51,0.96,58,negative,0,0.28
2025-01-01 17:35:40,125,46,0.88,28,54,"(252, 112, 76)",160,3,surreal,0.56,0.74,63,positive,8,0.58
2025-01-01 17:35:45,357,51,0.14,33,59,"(211, 214, 220)",134,3,surreal,0.31,0.93,15,neutral,13,0.36
2025-01-01 17:35:50,182,62,0.12,24,57,"(196, 4, 221)",207,1,abstract,0.89,0.74,115,positive,15,0.9
2025-01-01 17:35:55,152,30,0.44,21,68,"(47, 58, 224)",85,9,geometric,0.66,0.81,23,neutral,18,0.47
2025-01-01 17:36:00,339,30,0.9,30,57,"(223, 35, 121)",63,9,surreal,0.61,0.96,60,positive,8,0.57
2025-01-01 17:36:05,110,46,0.11,22,42,"(237, 218, 136)",125,9,geometric,0.86,0.94,69,negative,14,0.54
2025-01-01 17:36:10,348,89,0.56,32,51,"(215, 255, 188)",201,7,surreal,0.87,0.75,22,positive,10,0.44
2025-01-01 17:36:15,274,75,0.99,32,46,"(15, 145, 0)",207,8,fluid,0.52,0.73,94,negative,6,0.52
2025-01-01 17:36:20,372,47,0.29,28,64,"(177, 42, 31)",138,8,surreal,0.55,0.73,14,negative,2,0.13
2025-01-01 17:36:25,210,79,0.61,33,42,"(29, 168, 145)",197,2,surreal,0.56,0.74,32,positive,8,0.45
2025-01-01 17:36:30,209,62,0.94,28,41,"(167, 41, 249)",235,5,fluid,0.63,0.91,70,positive,8,0.61
2025-01-01 17:36:35,157,41,0.35,32,42,"(132, 144, 118)",73,4,surreal,0.35,0.74,67,neutral,4,0.44
2025-01-01 17:36:40,345,79,0.98,20,50,"(175, 38, 75)",223,6,geometric,0.68,0.88,69,neutral,9,0.52
2025-01-01 17:36:45,233,65,0.5,23,55,"(72, 33, 192)",203,9,abstract,0.3,0.8,98,negative,11,0.61
2025-01-01 17:36:50,420,62,0.57,29,54,"(54, 60, 49)",218,2,fluid,0.42,0.83,64,neutral,5,0.44
2025-01-01 17:36:55,420,54,0.06,33,67,"(58, 153, 146)",99,9,abstract,0.63,0.7,17,neutral,4,0.23
2025-01-01 17:37:00,453,80,0.07,34,48,"(108, 62, 69)",79,4,geometric,0.68,0.71,30,neutral,8,0.34
2025-01-01 17:37:05,403,77,0.22,29,47,"(184, 148, 103)",144,3,fluid,0.52,0.86,10,positive,2,0.27
2025-01-01 17:37:10,121,79,0.49,27,40,"(104, 210, 196)",134,6,abstract,0.74,0.91,28,neutral,18,0.49
2025-01-01 17:37:15,389,38,0.21,28,59,"(149, 172, 211)",100,2,abstract,0.79,0.93,81,negative,5,0.45
2025-01-01 17:37:20,135,31,0.5,33,63,"(58, 196, 230)",100,5,fluid,0.82,0.73,108,negative,13,0.69
2025-01-01 17:37:25,277,51,0.84,34,47,"(139, 143, 177)",103,2,abstract,0.79,0.81,10,negative,14,0.29
2025-01-01 17:37:30,281,67,0.26,28,57,"(34, 245, 197)",130,2,fluid,0.65,0.73,18,positive,12,0.46
2025-01-01 17:37:35,299,31,0.18,34,62,"(44, 159, 4)",190,9,fluid,0.82,0.76,107,neutral,4,0.61
2025-01-01 17:37:40,405,77,0.59,22,41,"(218, 235, 161)",132,2,fluid,0.45,0.83,73,negative,0,0.34
2025-01-01 17:37:45,489,34,0.3,28,56,"(240, 104, 64)",160,5,geometric,0.34,0.7,97,positive,14,0.81
2025-01-01 17:37:50,148,41,0.0,27,66,"(73, 81, 187)",218,5,fluid,0.59,0.84,16,negative,13,0.3
2025-01-01 17:37:55,173,69,0.26,23,52,"(207, 50, 52)",74,5,fluid,0.81,0.71,80,negative,6,0.46
2025-01-01 17:38:00,130,48,0.83,30,66,"(226, 98, 138)",248,1,geometric,0.83,0.93,63,neutral,15,0.59
2025-01-01 17:38:05,453,32,0.36,27,42,"(104, 130, 60)",230,2,fluid,0.56,0.86,19,positive,14,0.49
2025-01-01 17:38:10,100,31,0.45,29,51,"(144, 216, 98)",88,1,surreal,0.82,0.76,44,neutral,13,0.48
2025-01-01 17:38:15,474,30,0.37,24,55,"(183, 76, 154)",144,2,geometric,0.88,0.76,68,neutral,10,0.53
2025-01-01 17:38:20,274,83,0.87,28,53,"(151, 232, 99)",196,6,geometric,0.31,0.94,52,neutral,13,0.51
2025-01-01 17:38:25,345,74,0.7,29,54,"(142, 110, 4)",121,2,geometric,0.9,0.91,26,neutral,6,0.3
2025-01-01 17:38:30,249,32,0.34,33,68,"(192, 35, 163)",134,5,geometric,0.88,0.75,70,negative,2,0.36
2025-01-01 17:38:35,230,69,0.16,25,41,"(93, 250, 233)",128,3,geometric,0.49,0.79,37,neutral,12,0.43
2025-01-01 17:38:40,359,38,0.74,34,61,"(72, 165, 80)",188,8,fluid,0.69,0.96,58,negative,6,0.37
2025-01-01 17:38:45,416,83,0.75,32,48,"(200, 68, 242)",128,5,abstract,0.81,0.83,25,negative,14,0.35
2025-01-01 17:38:50,198,62,0.65,33,50,"(49, 161, 114)",113,8,geometric,0.81,0.81,11,positive,5,0.32
2025-01-01 17:38:55,169,53,0.62,20,64,"(209, 217, 130)",199,8,surreal,0.41,0.89,118,negative,14,0.74
2025-01-01 17:39:00,220,41,0.85,28,64,"(219, 145, 186)",74,7,abstract,0.87,0.98,83,positive,0,0.55
2025-01-01 17:39:05,138,62,0.29,28,53,"(11, 30, 250)",208,5,geometric,0.87,0.91,14,negative,0,0.1
2025-01-01 17:39:10,184,79,0.47,30,61,"(129, 129, 8)",130,8,geometric,0.6,0.99,69,positive,1,0.5
2025-01-01 17:39:15,118,55,0.46,28,60,"(175, 98, 213)",218,9,fluid,0.82,0.71,49,neutral,2,0.33
2025-01-01 17:39:20,389,74,0.11,32,63,"(112, 174, 157)",54,2,surreal,0.38,0.88,26,positive,2,0.34
2025-01-01 17:39:25,471,78,0.27,28,60,"(147, 69, 23)",127,9,abstract,0.73,0.8,15,neutral,13,0.36
2025-01-01 17:39:30,369,69,0.78,25,55,"(58, 239, 150)",61,7,fluid,0.57,0.92,72,neutral,9,0.54
2025-01-01 17:39:35,301,64,0.92,20,41,"(25, 194, 223)",212,9,surreal,0.77,0.9,117,positive,0,0.69
2025-01-01 17:39:40,129,34,0.75,22,59,"(166, 129, 251)",90,6,abstract,0.48,0.82,17,negative,1,0.13
2025-01-01 17:39:45,394,42,0.77,29,40,"(132, 184, 150)",144,9,fluid,0.35,0.99,84,neutral,9,0.58
2025-01-01 17:39:50,252,52,0.55,23,42,"(219, 208, 64)",240,1,fluid,0.46,0.84,63,neutral,16,0.6
2025-01-01 17:39:55,149,79,0.25,32,54,"(165, 102, 221)",186,9,abstract,0.88,0.98,54,neutral,11,0.49
2025-01-01 17:40:00,471,65,0.43,31,47,"(113, 133, 5)",139,7,abstract,0.43,0.94,31,negative,13,0.36
2025-01-01 17:40:05,404,78,0.56,29,66,"(154, 119, 58)",237,3,geometric,0.65,0.95,23,neutral,7,0.3
2025-01-01 17:40:10,219,46,0.87,25,41,"(108, 188, 163)",158,8,abstract,0.37,0.83,104,positive,8,0.75
2025-01-01 17:40:15,283,62,0.02,30,50,"(70, 183, 218)",239,2,geometric,0.51,0.79,38,neutral,4,0.32
2025-01-01 17:40:20,160,41,0.89,27,59,"(199, 40, 79)",84,9,surreal,0.76,0.73,43,positive,0,0.38
2025-01-01 17:40:25,434,66,0.4,28,68,"(228, 85, 76)",186,1,abstract,0.77,0.83,14,neutral,6,0.25
2025-01-01 17:40:30,147,81,0.12,20,57,"(182, 42, 193)",186,6,fluid,0.8,0.85,110,neutral,7,0.66
2025-01-01 17:40:35,428,76,0.12,31,68,"(198, 45, 201)",203,9,geometric,0.33,0.82,94,negative,7,0.54
2025-01-01 17:40:40,324,70,0.01,28,40,"(98, 230, 213)",102,6,fluid,0.49,0.85,108,neutral,19,0.83
2025-01-01 17:40:45,126,89,0.06,21,56,"(58, 42, 119)",218,2,geometric,0.8,0.84,24,positive,6,0.39
2025-01-01 17:40:50,444,66,0.61,31,67,"(69, 159, 120)",153,5,surreal,0.37,0.9,117,neutral,2,0.62
2025-01-01 17:40:55,156,65,0.83,25,56,"(205, 237, 242)",232,1,fluid,0.41,0.91,108,negative,9,0.62
2025-01-01 17:41:00,174,73,0.54,32,54,"(175, 49, 209)",67,6,fluid,0.69,0.75,32,neutral,17,0.49
2025-01-01 17:41:05,101,37,0.93,29,58,"(252, 37, 224)",231,2,surreal,0.45,0.77,96,positive,0,0.6
2025-01-01 17:41:10,238,31,0.49,30,44,"(40, 197, 30)",252,9,abstract,0.83,0.83,41,negative,17,0.47
2025-01-01 17:41:15,226,41,0.98,22,66,"(50, 101, 9)",120,9,fluid,0.68,0.84,77,positive,15,0.75
2025-01-01 17:41:20,142,63,0.51,21,44,"(245, 46, 34)",168,2,fluid,0.31,0.91,74,neutral,0,0.41
2025-01-01 17:41:25,233,65,0.87,34,43,"(3, 211, 32)",112,6,fluid,0.67,0.85,51,negative,10,0.4
2025-01-01 17:41:30,185,74,0.48,30,57,"(187, 85, 149)",209,6,fluid,0.42,0.93,45,negative,9,0.36
2025-01-01 17:41:35,273,31,0.3,29,56,"(2, 96, 188)",238,5,surreal,0.74,0.87,58,neutral,3,0.39
2025-01-01 17:41:40,445,51,0.04,25,58,"(31, 145, 141)",183,3,fluid,0.38,0.73,115,positive,19,0.96
2025-01-01 17:41:45,497,50,0.13,27,63,"(117, 178, 234)",130,8,abstract,0.55,0.89,71,positive,12,0.68
2025-01-01 17:41:50,267,43,0.63,25,64,"(203, 44, 202)",125,4,abstract,0.32,0.98,27,positive,8,0.43
2025-01-01 17:41:55,108,33,0.56,21,64,"(218, 70, 39)",208,1,fluid,0.64,0.84,21,negative,0,0.13
2025-01-01 17:42:00,493,39,0.04,28,62,"(118, 184, 77)",84,7,abstract,0.39,0.96,100,positive,19,0.9
2025-01-01 17:42:05,444,76,0.82,27,50,"(186, 40, 132)",126,6,abstract,0.88,0.83,10,negative,6,0.17
2025-01-01 17:42:10,335,45,0.18,24,63,"(209, 208, 112)",168,7,geometric,0.78,0.93,87,neutral,7,0.57
2025-01-01 17:42:15,491,33,0.12,28,44,"(6, 239, 2)",188,7,fluid,0.81,0.88,50,positive,10,0.56
2025-01-01 17:42:20,190,31,0.84,29,56,"(182, 5, 14)",227,4,fluid,0.84,0.87,115,negative,10,0.67
2025-01-01 17:42:25,281,87,0.39,28,68,"(108, 77, 121)",252,3,geometric,0.84,0.86,43,positive,13,0.57
2025-01-01 17:42:30,410,47,0.11,32,69,"(230, 47, 184)",133,3,surreal,0.85,0.97,28,neutral,6,0.31
2025-01-01 17:42:35,315,87,0.54,29,56,"(221, 108, 172)",133,1,surreal,0.68,0.84,29,neutral,10,0.37
2025-01-01 17:42:40,231,49,0.34,21,54,"(202, 102, 37)",123,8,surreal,0.6,0.74,82,negative,6,0.47
2025-01-01 17:42:45,464,78,0.8,23,52,"(92, 159, 87)",243,7,fluid,0.75,0.74,92,negative,2,0.45
2025-01-01 17:42:50,479,86,0.41,29,60,"(201, 167, 69)",155,4,fluid,0.51,0.85,107,positive,8,0.77
2025-01-01 17:42:55,135,78,0.96,20,49,"(175, 96, 9)",249,8,geometric,0.86,0.8,20,neutral,8,0.3
2025-01-01 17:43:00,201,46,0.03,34,61,"(240, 170, 250)",176,6,abstract,0.43,0.79,99,negative,7,0.56
2025-01-01 17:43:05,306,89,0.25,28,49,"(41, 49, 9)",74,8,abstract,0.58,0.92,49,positive,1,0.42
2025-01-01 17:43:10,176,45,0.88,20,61,"(135, 41, 148)",154,8,surreal,0.77,0.93,71,positive,5,0.57
2025-01-01 17:43:15,340,39,0.15,26,50,"(189, 245, 139)",185,7,fluid,0.39,0.83,61,neutral,3,0.4
2025-01-01 17:43:20,302,30,0.6,20,61,"(184, 107, 15)",92,4,abstract,0.87,0.77,47,positive,7,0.5
2025-01-01 17:43:25,361,60,0.78,26,58,"(244, 225, 91)",243,3,geometric,0.59,0.8,57,negative,16,0.52
2025-01-01 17:43:30,248,55,0.39,33,52,"(98, 78, 57)",211,7,abstract,0.83,0.82,38,neutral,10,0.41
2025-01-01 17:43:35,202,30,0.88,31,69,"(198, 251, 229)",92,4,fluid,0.9,0.72,117,neutral,12,0.77
2025-01-01 17:43:40,329,31,0.86,22,61,"(190, 109, 84)",195,1,abstract,0.34,0.99,110,positive,2,0.69
2025-01-01 17:43:45,457,58,0.35,29,44,"(120, 108, 62)",244,4,geometric,0.68,0.75,88,positive,5,0.64
2025-01-01 17:43:50,278,55,0.94,23,60,"(99, 149, 182)",201,5,fluid,0.32,0.82,118,positive,14,0.9
2025-01-01 17:43:55,301,85,0.61,26,56,"(26, 148, 131)",204,7,abstract,0.46,0.75,96,positive,6,0.69
2025-01-01 17:44:00,263,82,0.24,32,65,"(241, 54, 134)",111,8,fluid,0.47,0.7,101,negative,10,0.61
2025-01-01 17:44:05,453,36,0.36,27,59,"(226, 102, 159)",232,7,surreal,0.76,0.78,77,negative,1,0.38
2025-01-01 17:44:10,197,74,0.3,20,65,"(129, 63, 177)",204,7,abstract,0.74,0.72,68,neutral,3,0.43
2025-01-01 17:44:15,124,80,0.06,27,42,"(136, 60, 197)",131,6,fluid,0.56,0.97,32,positive,9,0.47
2025-01-01 17:44:20,202,63,0.96,24,51,"(174, 250, 160)",158,5,abstract,0.73,0.98,47,positive,18,0.67
2025-01-01 17:44:25,383,81,0.48,31,54,"(4, 49, 161)",107,5,abstract,0.45,0.78,116,neutral,13,0.78
2025-01-01 17:44:30,126,63,0.05,25,42,"(67, 209, 55)",216,3,fluid,0.55,0.86,64,positive,11,0.63
2025-01-01 17:44:35,413,53,0.28,30,51,"(167, 203, 174)",224,2,surreal,0.87,0.88,35,negative,9,0.32
2025-01-01 17:44:40,491,38,0.67,24,49,"(76, 41, 190)",90,6,fluid,0.77,0.86,76,neutral,4,0.48
2025-01-01 17:44:45,130,81,0.39,30,55,"(129, 192, 27)",79,8,geometric,0.43,0.87,47,positive,7,0.5
2025-01-01 17:44:50,150,74,0.34,31,51,"(196, 149, 12)",177,2,abstract,0.53,0.86,65,positive,13,0.67
2025-01-01 17:44:55,423,88,0.23,28,65,"(97, 101, 118)",243,9,abstract,0.67,0.78,72,positive,15,0.72
2025-01-01 17:45:00,139,34,0.78,25,60,"(167, 158, 60)",103,1,fluid,0.71,0.95,16,negative,18,0.38
2025-01-01 17:45:05,334,52,0.92,24,58,"(210, 10, 63)",168,3,fluid,0.42,0.71,62,positive,19,0.74
2025-01-01 17:45:10,242,42,0.13,21,68,"(205, 232, 193)",249,8,geometric,0.59,0.96,117,negative,4,0.59
2025-01-01 17:45:15,462,83,0.79,26,46,"(21, 235, 86)",63,8,fluid,0.38,0.77,64,negative,18,0.58
2025-01-01 17:45:20,204,50,0.79,26,53,"(5, 246, 186)",181,2,fluid,0.82,0.89,25,neutral,2,0.23
2025-01-01 17:45:25,285,54,0.7,20,56,"(205, 21, 3)",122,1,abstract,0.89,0.71,31,neutral,17,0.48
2025-01-01 17:45:30,166,65,0.91,25,43,"(143, 45, 143)",135,3,fluid,0.85,0.74,23,positive,12,0.48
2025-01-01 17:45:35,220,79,0.88,28,61,"(98, 41, 246)",202,4,fluid,0.33,0.89,76,positive,7,0.62
2025-01-01 17:45:40,459,32,0.17,31,62,"(202, 108, 23)",129,7,surreal,0.55,0.74,32,positive,9,0.47
2025-01-01 17:45:45,342,64,0.08,21,48,"(252, 246, 30)",112,9,geometric,0.32,0.79,79,neutral,9,0.56
2025-01-01 17:45:50,195,49,0.59,24,43,"(17, 53, 183)",105,7,abstract,0.81,0.72,115,negative,0,0.52
2025-01-01 17:45:55,394,47,0.63,31,68,"(54, 90, 44)",124,6,geometric,0.5,0.98,108,positive,10,0.8
2025-01-01 17:46:00,258,36,0.05,26,48,"(52, 90, 105)",165,9,surreal,0.88,0.94,23,neutral,13,0.39
2025-01-01 17:46:05,389,67,0.62,26,41,"(222, 234, 191)",93,1,surreal,0.42,0.93,112,negative,6,0.6
2025-01-01 17:46:10,243,81,0.27,27,48,"(204, 4, 232)",196,2,geometric,0.37,0.96,109,neutral,6,0.64
2025-01-01 17:46:15,192,35,0.57,22,57,"(84, 170, 234)",242,7,surreal,0.42,0.74,19,positive,12,0.46
2025-01-01 17:46:20,278,73,0.3,25,51,"(38, 249, 197)",207,9,geometric,0.38,0.92,107,negative,0,0.49
2025-01-01 17:46:25,126,42,0.57,33,49,"(115, 195, 240)",132,4,surreal,0.64,0.77,39,neutral,11,0.43
2025-01-01 17:46:30,158,50,0.32,26,55,"(228, 249, 69)",145,3,geometric,0.82,0.94,35,positive,0,0.35
2025-01-01 17:46:35,393,39,0.11,23,67,"(38, 74, 218)",130,7,geometric,0.48,0.83,30,neutral,2,0.26
2025-01-01 17:46:40,394,53,0.24,24,44,"(155, 92, 18)",252,3,geometric,0.49,0.8,31,positive,19,0.61
2025-01-01 17:46:45,203,73,0.57,20,43,"(25, 148, 164)",168,3,abstract,0.63,0.83,110,neutral,17,0.81
2025-01-01 17:46:50,397,75,0.64,22,45,"(154, 64, 106)",74,3,geometric,0.55,0.95,102,negative,0,0.46
2025-01-01 17:46:55,483,38,0.24,24,57,"(240, 96, 232)",230,6,geometric,0.39,0.98,20,neutral,7,0.29
2025-01-01 17:47:00,229,82,0.08,32,61,"(16, 133, 75)",183,6,abstract,0.59,0.87,104,negative,4,0.53
2025-01-01 17:47:05,486,66,0.99,23,66,"(142, 130, 165)",77,2,fluid,0.49,0.78,96,negative,10,0.59
2025-01-01 17:47:10,149,64,0.75,34,54,"(88, 188, 184)",131,6,abstract,0.47,0.89,87,neutral,19,0.75
2025-01-01 17:47:15,223,37,0.13,23,49,"(117, 31, 7)",223,9,surreal,0.39,0.75,84,negative,6,0.48
2025-01-01 17:47:20,349,56,0.57,28,61,"(33, 99, 97)",129,9,geometric,0.51,0.93,78,negative,5,0.44
2025-01-01 17:47:25,102,32,0.49,27,48,"(230, 77, 179)",82,8,surreal,0.74,0.81,34,negative,19,0.47
2025-01-01 17:47:30,155,63,0.04,33,68,"(248, 237, 54)",162,7,geometric,0.6,0.83,92,neutral,8,0.6
2025-01-01 17:47:35,102,71,0.03,24,52,"(205, 8, 127)",65,9,surreal,0.33,0.74,108,positive,14,0.86
2025-01-01 17:47:40,235,40,0.04,33,51,"(64, 178, 139)",150,3,geometric,0.39,0.8,12,negative,15,0.31
2025-01-01 17:47:45,390,37,0.15,29,51,"(29, 111, 6)",184,3,geometric,0.6,0.81,94,neutral,9,0.63
2025-01-01 17:47:50,485,79,0.31,21,65,"(174, 156, 54)",137,4,abstract,0.86,0.77,16,negative,12,0.29
2025-01-01 17:47:55,172,63,0.53,25,59,"(91, 71, 248)",121,4,geometric,0.52,0.96,67,neutral,0,0.38
2025-01-01 17:48:00,239,34,0.33,31,65,"(241, 1, 18)",121,6,surreal,0.62,0.81,110,negative,0,0.5
2025-01-01 17:48:05,108,83,0.13,20,47,"(135, 252, 18)",149,3,abstract,0.89,0.91,84,neutral,11,0.61
2025-01-01 17:48:10,370,82,0.34,28,43,"(190, 143, 208)",91,5,geometric,0.4,0.87,27,negative,0,0.15
2025-01-01 17:48:15,480,60,0.69,24,62,"(110, 131, 146)",238,5,fluid,0.31,0.82,91,negative,19,0.7
2025-01-01 17:48:20,372,79,0.3,31,62,"(202, 2, 129)",230,3,abstract,0.47,0.92,71,positive,13,0.69
2025-01-01 17:48:25,103,55,0.22,20,68,"(36, 124, 139)",146,9,geometric,0.87,0.97,49,negative,7,0.35
2025-01-01 17:48:30,309,62,0.22,29,67,"(209, 154, 137)",102,2,surreal,0.63,0.76,57,negative,2,0.31
2025-01-01 17:48:35,115,67,0.63,29,45,"(196, 171, 247)",62,1,abstract,0.81,0.88,32,positive,16,0.57
2025-01-01 17:48:40,287,76,0.14,26,63,"(20, 58, 126)",209,9,surreal,0.33,0.82,91,neutral,11,0.64
2025-01-01 17:48:45,180,46,0.99,23,58,"(240, 219, 48)",186,3,surreal,0.66,0.76,95,negative,15,0.66
2025-01-01 17:48:50,276,65,0.89,31,67,"(12, 103, 33)",194,5,geometric,0.31,0.78,28,positive,16,0.56
2025-01-01 17:48:55,162,58,0.65,21,49,"(156, 167, 136)",127,2,fluid,0.78,0.93,118,positive,11,0.86
2025-01-01 17:49:00,268,83,0.66,33,47,"(251, 178, 220)",163,5,surreal,0.6,0.71,111,positive,0,0.66
2025-01-01 17:49:05,463,59,0.67,25,53,"(250, 198, 81)",248,5,geometric,0.59,0.93,115,negative,9,0.65
2025-01-01 17:49:10,233,48,0.65,25,55,"(38, 200, 239)",153,5,surreal,0.63,0.85,45,negative,19,0.51
2025-01-01 17:49:15,299,53,0.48,26,53,"(109, 184, 78)",182,7,geometric,0.7,0.71,63,negative,7,0.41
2025-01-01 17:49:20,426,84,0.2,28,49,"(105, 169, 12)",167,1,abstract,0.53,0.88,108,negative,6,0.58
2025-01-01 17:49:25,254,73,0.51,26,44,"(90, 234, 84)",191,2,fluid,0.58,0.72,69,positive,5,0.56
2025-01-01 17:49:30,269,81,0.7,28,41,"(70, 142, 42)",132,2,surreal,0.7,0.84,93,negative,3,0.47
2025-01-01 17:49:35,415,79,0.45,22,40,"(76, 43, 250)",230,1,abstract,0.85,0.76,63,neutral,18,0.63
2025-01-01 17:49:40,340,46,0.46,25,55,"(251, 226, 111)",117,9,abstract,0.61,0.78,75,neutral,4,0.47
2025-01-01 17:49:45,217,45,0.72,32,41,"(131, 147, 120)",251,5,geometric,0.8,0.96,110,negative,12,0.68
2025-01-01 17:49:50,427,56,0.42,22,49,"(116, 233, 134)",250,1,fluid,0.62,0.95,34,neutral,9,0.38
2025-01-01 17:49:55,422,57,0.49,30,59,"(112, 233, 11)",205,1,fluid,0.78,0.83,111,neutral,5,0.64
2025-01-01 17:50:00,129,43,0.34,25,52,"(131, 58, 185)",94,7,geometric,0.79,0.75,87,neutral,16,0.7
2025-01-01 17:50:05,326,39,0.63,26,56,"(102, 201, 248)",68,5,fluid,0.75,0.81,56,neutral,1,0.35
2025-01-01 17:50:10,387,34,0.54,27,44,"(45, 0, 134)",85,3,geometric,0.69,0.71,101,neutral,12,0.7
2025-01-01 17:50:15,353,58,0.97,23,44,"(204, 214, 253)",147,2,fluid,0.74,0.84,77,negative,4,0.42
2025-01-01 17:50:20,232,45,0.04,30,66,"(45, 34, 133)",163,2,geometric,0.6,0.77,82,neutral,0,0.44
2025-01-01 17:50:25,230,46,0.66,26,52,"(253, 187, 204)",135,9,geometric,0.78,0.78,31,negative,5,0.24
2025-01-01 17:50:30,461,65,0.64,30,44,"(9, 203, 29)",218,6,geometric,0.65,0.91,65,positive,8,0.59
2025-01-01 17:50:35,360,74,0.39,32,41,"(64, 183, 212)",99,2,abstract,0.8,0.84,67,positive,10,0.63
2025-01-01 17:50:40,461,58,0.58,29,62,"(115, 13, 76)",217,8,geometric,0.44,0.94,41,negative,0,0.21
2025-01-01 17:50:45,141,74,0.55,33,64,"(241, 233, 38)",53,7,abstract,0.8,0.75,93,negative,9,0.56
2025-01-01 17:50:50,212,76,0.3,30,44,"(171, 20, 64)",216,6,geometric,0.48,0.88,30,positive,13,0.52
2025-01-01 17:50:55,174,36,0.33,27,54,"(6, 211, 26)",141,2,abstract,0.36,0.89,75,neutral,9,0.55
2025-01-01 17:51:00,350,80,0.73,20,67,"(84, 47, 102)",249,4,surreal,0.85,0.79,45,positive,16,0.63
2025-01-01 17:51:05,424,83,0.95,32,65,"(169, 47, 47)",135,5,abstract,0.49,0.97,23,negative,15,0.36
2025-01-01 17:51:10,117,61,0.93,24,43,"(131, 155, 82)",181,1,fluid,0.85,0.8,100,neutral,18,0.79
2025-01-01 17:51:15,150,36,0.12,26,50,"(143, 68, 191)",101,4,surreal,0.73,0.96,23,neutral,19,0.48
2025-01-01 17:51:20,199,38,0.74,29,63,"(74, 206, 174)",76,2,geometric,0.6,0.82,53,positive,7,0.53
2025-01-01 17:51:25,460,82,0.88,24,53,"(101, 117, 104)",156,4,fluid,0.76,0.98,36,negative,12,0.37
2025-01-01 17:51:30,178,31,0.9,29,46,"(100, 213, 156)",121,4,abstract,0.82,0.83,36,neutral,15,0.47
2025-01-01 17:51:35,213,86,0.78,30,65,"(47, 47, 47)",67,6,fluid,0.77,0.86,96,positive,1,0.61
2025-01-01 17:51:40,312,84,0.97,23,43,"(101, 81, 1)",241,5,geometric,0.86,0.83,113,positive,18,0.94
2025-01-01 17:51:45,458,53,0.83,27,67,"(195, 136, 123)",233,6,abstract,0.85,0.86,19,positive,3,0.32
2025-01-01 17:51:50,461,45,0.73,22,52,"(54, 94, 163)",157,9,surreal,0.48,0.82,22,positive,7,0.4
2025-01-01 17:51:55,246,76,0.2,34,69,"(1, 172, 48)",70,5,fluid,0.75,0.83,64,neutral,12,0.55
2025-01-01 17:52:00,244,36,0.57,29,60,"(75, 136, 24)",74,5,geometric,0.61,0.73,77,neutral,11,0.59
2025-01-01 17:52:05,412,73,0.19,23,55,"(191, 148, 65)",211,2,fluid,0.69,0.72,16,negative,8,0.23
2025-01-01 17:52:10,272,49,0.2,20,43,"(166, 25, 95)",162,5,abstract,0.46,0.89,54,neutral,14,0.54
2025-01-01 17:52:15,484,77,0.95,23,69,"(179, 65, 73)",156,9,surreal,0.67,0.92,13,negative,19,0.38
2025-01-01 17:52:20,227,82,0.18,29,58,"(65, 201, 187)",70,8,fluid,0.36,0.86,24,negative,11,0.31
2025-01-01 17:52:25,261,46,0.03,20,63,"(65, 234, 77)",246,3,geometric,0.84,0.84,107,positive,0,0.65
2025-01-01 17:52:30,391,76,0.57,21,52,"(82, 178, 115)",194,5,surreal,0.73,0.94,44,positive,19,0.67
2025-01-01 17:52:35,160,66,0.49,23,56,"(219, 43, 139)",214,6,surreal,0.35,0.93,101,positive,10,0.77
2025-01-01 17:52:40,368,64,0.97,28,68,"(41, 74, 36)",152,8,abstract,0.4,0.7,19,positive,17,0.53
2025-01-01 17:52:45,149,85,0.36,30,57,"(67, 36, 116)",224,2,abstract,0.31,0.79,67,neutral,19,0.66
2025-01-01 17:52:50,228,36,0.58,27,64,"(168, 245, 27)",153,8,fluid,0.85,0.71,106,positive,0,0.64
2025-01-01 17:52:55,347,63,0.57,31,68,"(222, 194, 180)",239,4,surreal,0.33,0.8,84,positive,2,0.58
2025-01-01 17:53:00,349,63,0.39,33,59,"(195, 13, 127)",245,5,geometric,0.75,0.89,104,negative,17,0.73
2025-01-01 17:53:05,147,54,0.18,26,40,"(172, 239, 230)",182,2,geometric,0.76,0.93,16,neutral,5,0.24
2025-01-01 17:53:10,391,64,0.25,25,67,"(177, 89, 140)",254,9,geometric,0.66,0.99,60,neutral,16,0.59
2025-01-01 17:53:15,140,49,0.92,21,58,"(132, 134, 66)",223,7,fluid,0.71,0.98,84,positive,16,0.79
2025-01-01 17:53:20,466,44,0.61,23,42,"(183, 6, 180)",250,6,fluid,0.34,0.71,97,positive,10,0.75
